Data from sun_USB4F104151__1__13-22-45-762.txt Node

Date: Fri Mar 08 13:22:45 EST 2024
User: lauri
Spectrometer: USB4F10415
Trigger mode: 4
Integration Time (sec): 1,000000E-3
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
178,204	-18,43
178,424	-18,43
178,644	-18,43
178,864	34,82
179,084	55,3
179,304	-49,15
179,524	-43,01
179,744	63,49
179,964	71,68
180,184	-10,24
180,404	30,72
180,624	8,19
180,844	-43,01
181,064	10,24
181,283	6,14
181,503	-51,2
181,723	6,14
181,943	10,24
182,163	51,2
182,383	47,1
182,602	47,1
182,822	49,15
183,042	34,82
183,262	18,43
183,482	-2,05
183,701	-8,19
183,921	6,14
184,141	53,25
184,361	88,06
184,58	34,82
184,8	34,82
185,02	38,91
185,239	-43,01
185,459	63,49
185,679	-22,53
185,898	36,86
186,118	26,62
186,338	-6,14
186,557	22,53
186,777	-34,82
186,997	-65,54
187,216	18,43
187,436	28,67
187,655	8,19
187,875	34,82
188,095	14,34
188,314	47,1
188,534	-45,06
188,753	-59,39
188,973	-6,14
189,192	38,91
189,412	57,34
189,631	14,34
189,851	26,62
190,07	51,2
190,29	-61,44
190,509	22,53
190,729	14,34
190,948	-22,53
191,168	34,82
191,387	10,24
191,607	83,97
191,826	14,34
192,045	49,15
192,265	59,39
192,484	38,91
192,704	24,58
192,923	-69,63
193,142	6,14
193,362	0
193,581	38,91
193,8	-45,06
194,02	55,3
194,239	6,14
194,458	14,34
194,678	139,26
194,897	16,38
195,116	6,14
195,335	6,14
195,555	0
195,774	14,34
195,993	-22,53
196,212	-6,14
196,432	-2,05
196,651	38,91
196,87	-16,38
197,089	30,72
197,308	-12,29
197,528	-2,05
197,747	55,3
197,966	-10,24
198,185	45,06
198,404	10,24
198,623	45,06
198,842	6,14
199,062	-6,14
199,281	47,1
199,5	-28,67
199,719	6,14
199,938	-108,54
200,157	22,53
200,376	6,14
200,595	-18,43
200,814	-10,24
201,033	77,82
201,252	-10,24
201,471	0
201,69	-34,82
201,909	14,34
202,128	-43,01
202,347	88,06
202,566	10,24
202,785	-53,25
203,004	47,1
203,223	-10,24
203,442	-40,96
203,661	36,86
203,879	2,05
204,098	-63,49
204,317	43,01
204,536	-36,86
204,755	43,01
204,974	-26,62
205,193	24,58
205,411	22,53
205,63	-26,62
205,849	-28,67
206,068	-2,05
206,287	-34,82
206,505	51,2
206,724	28,67
206,943	-20,48
207,162	-22,53
207,381	4,1
207,599	6,14
207,818	22,53
208,037	77,82
208,255	6,14
208,474	-8,19
208,693	12,29
208,911	-6,14
209,13	-67,58
209,349	22,53
209,567	-26,62
209,786	-2,05
210,005	-26,62
210,223	2,05
210,442	4,1
210,661	14,34
210,879	-10,24
211,098	-16,38
211,316	-83,97
211,535	67,58
211,753	-34,82
211,972	-59,39
212,191	28,67
212,409	4,1
212,628	-8,19
212,846	-10,24
213,065	-10,24
213,283	-59,39
213,502	94,21
213,72	69,63
213,938	10,24
214,157	6,14
214,375	-10,24
214,594	-38,91
214,812	-26,62
215,031	32,77
215,249	-14,34
215,467	-14,34
215,686	-12,29
215,904	43,01
216,122	-47,1
216,341	-6,14
216,559	69,63
216,778	-30,72
216,996	-12,29
217,214	-53,25
217,432	-10,24
217,651	10,24
217,869	22,53
218,087	28,67
218,306	4,1
218,524	10,24
218,742	-26,62
218,96	18,43
219,179	-20,48
219,397	28,67
219,615	-26,62
219,833	4,1
220,051	-10,24
220,27	45,06
220,488	-55,3
220,706	36,86
220,924	-47,1
221,142	-10,24
221,36	-34,82
221,578	22,53
221,796	-69,63
222,015	-77,82
222,233	-2,05
222,451	-47,1
222,669	-28,67
222,887	-34,82
223,105	53,25
223,323	-26,62
223,541	-47,1
223,759	43,01
223,977	-75,77
224,195	6,14
224,413	-34,82
224,631	-4,1
224,849	-10,24
225,067	57,34
225,285	-51,2
225,503	-32,77
225,721	18,43
225,939	67,58
226,157	-12,29
226,375	36,86
226,592	-2,05
226,81	-8,19
227,028	-28,67
227,246	-2,05
227,464	20,48
227,682	55,3
227,9	-14,34
228,117	2,05
228,335	55,3
228,553	34,82
228,771	-14,34
228,989	-92,16
229,206	34,82
229,424	-6,14
229,642	4,1
229,86	51,2
230,077	-12,29
230,295	-53,25
230,513	12,29
230,731	2,05
230,948	20,48
231,166	-38,91
231,384	-86,01
231,601	24,58
231,819	49,15
232,037	-43,01
232,254	53,25
232,472	34,82
232,689	-43,01
232,907	22,53
233,125	-12,29
233,342	-30,72
233,56	14,34
233,777	10,24
233,995	-26,62
234,213	65,54
234,43	-22,53
234,648	-43,01
234,865	-51,2
235,083	-47,1
235,3	36,86
235,518	0
235,735	18,43
235,953	-22,53
236,17	-43,01
236,388	30,72
236,605	59,39
236,822	-16,38
237,04	-30,72
237,257	-16,38
237,475	-2,05
237,692	-26,62
237,909	6,14
238,127	-67,58
238,344	-12,29
238,562	-2,05
238,779	4,1
238,996	-20,48
239,214	2,05
239,431	-34,82
239,648	-43,01
239,865	8,19
240,083	-83,97
240,3	6,14
240,517	-6,14
240,735	16,38
240,952	47,1
241,169	6,14
241,386	-6,14
241,603	-36,86
241,821	36,86
242,038	-75,77
242,255	4,1
242,472	-28,67
242,689	12,29
242,907	18,43
243,124	4,1
243,341	6,14
243,558	-34,82
243,775	-2,05
243,992	26,62
244,209	-22,53
244,426	-20,48
244,643	-77,82
244,86	18,43
245,078	-26,62
245,295	-49,15
245,512	10,24
245,729	55,3
245,946	-30,72
246,163	-55,3
246,38	-10,24
246,597	-40,96
246,814	10,24
247,031	43,01
247,248	-30,72
247,464	-2,05
247,681	-10,24
247,898	18,43
248,115	18,43
248,332	-14,34
248,549	-4,1
248,766	-2,05
248,983	71,68
249,2	4,1
249,417	-2,05
249,633	34,82
249,85	-34,82
250,067	-12,29
250,284	-59,39
250,501	-59,39
250,717	-4,1
250,934	-26,62
251,151	-6,14
251,368	-10,24
251,585	-43,01
251,801	0
252,018	45,06
252,235	63,49
252,451	28,67
252,668	-12,29
252,885	28,67
253,102	0
253,318	-18,43
253,535	-34,82
253,752	40,96
253,968	-38,91
254,185	12,29
254,401	26,62
254,618	-12,29
254,835	12,29
255,051	34,82
255,268	12,29
255,484	-77,82
255,701	20,48
255,917	-65,54
256,134	51,2
256,351	-20,48
256,567	22,53
256,784	-10,24
257	-10,24
257,217	0
257,433	10,24
257,65	2,05
257,866	-2,05
258,082	-22,53
258,299	-20,48
258,515	-36,86
258,732	32,77
258,948	-30,72
259,165	43,01
259,381	-28,67
259,597	-67,58
259,814	47,1
260,03	4,1
260,246	-26,62
260,463	-10,24
260,679	30,72
260,895	-26,62
261,112	4,1
261,328	6,14
261,544	63,49
261,761	-38,91
261,977	-6,14
262,193	-14,34
262,409	-73,73
262,626	34,82
262,842	47,1
263,058	12,29
263,274	51,2
263,49	18,43
263,707	14,34
263,923	30,72
264,139	18,43
264,355	20,48
264,571	71,68
264,787	18,43
265,004	55,3
265,22	-34,82
265,436	26,62
265,652	14,34
265,868	-4,1
266,084	-116,73
266,3	8,19
266,516	-34,82
266,732	-30,72
266,948	-100,35
267,164	6,14
267,38	-67,58
267,596	0
267,812	-30,72
268,028	69,63
268,244	-40,96
268,46	6,14
268,676	6,14
268,892	59,39
269,108	30,72
269,324	30,72
269,54	18,43
269,756	-26,62
269,972	-20,48
270,188	-30,72
270,403	-8,19
270,619	-12,29
270,835	-4,1
271,051	6,14
271,267	-36,86
271,483	45,06
271,698	38,91
271,914	-12,29
272,13	-45,06
272,346	-92,16
272,562	-34,82
272,777	-22,53
272,993	-2,05
273,209	-20,48
273,425	-4,1
273,64	49,15
273,856	-18,43
274,072	-59,39
274,287	-36,86
274,503	-34,82
274,719	2,05
274,934	-10,24
275,15	4,1
275,366	22,53
275,581	-4,1
275,797	108,54
276,012	22,53
276,228	4,1
276,444	49,15
276,659	28,67
276,875	-61,44
277,09	28,67
277,306	-59,39
277,521	4,1
277,737	-36,86
277,952	-18,43
278,168	-2,05
278,383	-14,34
278,599	14,34
278,814	-2,05
279,03	-75,77
279,245	22,53
279,461	-2,05
279,676	-22,53
279,892	18,43
280,107	-2,05
280,322	-43,01
280,538	126,97
280,753	24,58
280,969	-4,1
281,184	26,62
281,399	-28,67
281,615	-18,43
281,83	-10,24
282,045	-10,24
282,26	36,86
282,476	-71,68
282,691	20,48
282,906	22,53
283,122	-26,62
283,337	-30,72
283,552	12,29
283,767	16,38
283,983	-51,2
284,198	-24,58
284,413	-83,97
284,628	-20,48
284,843	14,34
285,058	-34,82
285,274	18,43
285,489	-51,2
285,704	-43,01
285,919	-83,97
286,134	22,53
286,349	-22,53
286,564	-28,67
286,779	12,29
286,995	-34,82
287,21	-75,77
287,425	-26,62
287,64	67,58
287,855	-8,19
288,07	-2,05
288,285	57,34
288,5	-49,15
288,715	4,1
288,93	-28,67
289,145	-49,15
289,36	-20,48
289,575	-20,48
289,79	-38,91
290,004	-26,62
290,219	-83,97
290,434	-26,62
290,649	-22,53
290,864	47,1
291,079	-40,96
291,294	-10,24
291,509	14,34
291,724	36,86
291,938	36,86
292,153	-2,05
292,368	-26,62
292,583	22,53
292,798	-10,24
293,012	2,05
293,227	43,01
293,442	-55,3
293,657	-6,14
293,871	-4,1
294,086	-10,24
294,301	-30,72
294,516	-10,24
294,73	32,77
294,945	-6,14
295,16	20,48
295,374	-2,05
295,589	-40,96
295,804	-38,91
296,018	-43,01
296,233	-2,05
296,447	47,1
296,662	26,62
296,877	-22,53
297,091	6,14
297,306	-18,43
297,52	-16,38
297,735	38,91
297,949	24,58
298,164	-69,63
298,378	34,82
298,593	-10,24
298,807	-22,53
299,022	26,62
299,236	14,34
299,451	38,91
299,665	-18,43
299,88	26,62
300,094	-67,58
300,309	16,38
300,523	-38,91
300,737	-14,34
300,952	-18,43
301,166	-34,82
301,381	-32,77
301,595	-45,06
301,809	18,43
302,024	2,05
302,238	-14,34
302,452	-14,34
302,667	-51,2
302,881	6,14
303,095	-34,82
303,309	-10,24
303,524	-36,86
303,738	14,34
303,952	-59,39
304,166	-20,48
304,381	-10,24
304,595	55,3
304,809	-26,62
305,023	-47,1
305,237	-38,91
305,452	-2,05
305,666	-36,86
305,88	-12,29
306,094	-28,67
306,308	-18,43
306,522	-67,58
306,736	47,1
306,95	-6,14
307,164	-2,05
307,379	14,34
307,593	-92,16
307,807	-20,48
308,021	-45,06
308,235	10,24
308,449	-77,82
308,663	22,53
308,877	22,53
309,091	-12,29
309,305	34,82
309,519	8,19
309,733	4,1
309,947	16,38
310,161	-22,53
310,374	-71,68
310,588	47,1
310,802	-18,43
311,016	2,05
311,23	-10,24
311,444	-47,1
311,658	-6,14
311,872	4,1
312,085	55,3
312,299	129,02
312,513	12,29
312,727	22,53
312,941	-28,67
313,154	75,77
313,368	-28,67
313,582	79,87
313,796	-12,29
314,009	-12,29
314,223	-22,53
314,437	36,86
314,651	51,2
314,864	4,1
315,078	40,96
315,292	59,39
315,505	-26,62
315,719	67,58
315,933	45,06
316,146	14,34
316,36	47,1
316,573	10,24
316,787	4,1
317,001	14,34
317,214	47,1
317,428	30,72
317,641	-2,05
317,855	18,43
318,068	-28,67
318,282	-38,91
318,495	110,59
318,709	92,16
318,922	59,39
319,136	14,34
319,349	4,1
319,563	43,01
319,776	61,44
319,99	59,39
320,203	38,91
320,417	104,45
320,63	126,97
320,843	-16,38
321,057	102,4
321,27	86,01
321,483	30,72
321,697	10,24
321,91	61,44
322,124	59,39
322,337	61,44
322,55	6,14
322,763	94,21
322,977	104,45
323,19	143,36
323,403	79,87
323,617	133,12
323,83	169,98
324,043	104,45
324,256	145,41
324,469	145,41
324,683	231,42
324,896	223,23
325,109	342,01
325,322	362,49
325,535	411,64
325,748	382,97
325,962	436,22
326,175	399,35
326,388	436,22
326,601	423,93
326,814	489,46
327,027	501,75
327,24	423,93
327,453	514,04
327,666	421,88
327,879	501,75
328,092	589,82
328,305	575,48
328,518	626,68
328,731	733,17
328,944	794,61
329,157	798,71
329,37	708,6
329,583	724,98
329,796	782,32
330,009	767,99
330,222	645,11
330,435	714,74
330,648	665,59
330,861	686,07
331,073	821,24
331,286	735,22
331,499	663,54
331,712	718,84
331,925	743,41
332,138	757,75
332,35	657,4
332,563	718,84
332,776	724,98
332,989	659,45
333,202	761,84
333,414	784,37
333,627	776,18
333,84	880,63
334,053	774,13
334,265	866,29
334,478	815,09
334,691	905,2
334,903	890,87
