Data from sun_USB4F104151__7__16-40-13-827.txt Node

Date: Thu Mar 07 16:40:13 EST 2024
User: lauri
Spectrometer: USB4F10415
Trigger mode: 4
Integration Time (sec): 2,000000E-3
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
178,204	-45,23
178,424	-45,23
178,644	-45,23
178,864	-41,13
179,084	12,12
179,304	-69,8
179,524	46,93
179,744	32,6
179,964	5,97
180,184	-18,6
180,404	-26,79
180,624	48,98
180,844	-61,61
181,064	48,98
181,283	32,6
181,503	-12,46
181,723	-26,79
181,943	32,6
182,163	24,4
182,383	-4,27
182,602	34,64
182,822	-34,99
183,042	32,6
183,262	30,55
183,482	98,13
183,701	44,88
183,921	8,02
184,141	112,47
184,361	34,64
184,58	-28,84
184,8	-10,41
185,02	-75,95
185,239	73,56
185,459	20,31
185,679	32,6
185,898	71,51
186,118	14,17
186,338	81,75
186,557	34,64
186,777	22,36
186,997	28,5
187,216	22,36
187,436	-30,89
187,655	-49,32
187,875	89,94
188,095	-0,17
188,314	8,02
188,534	20,31
188,753	-34,99
188,973	38,74
189,192	-2,22
189,412	-10,41
189,631	24,4
189,851	8,02
190,07	16,21
190,29	-18,6
190,509	16,21
190,729	-63,66
190,948	3,93
191,168	69,46
191,387	3,93
191,607	57,17
191,826	51,03
192,045	-10,41
192,265	-20,65
192,484	-110,76
192,704	16,21
192,923	28,5
193,142	46,93
193,362	14,17
193,581	46,93
193,8	44,88
194,02	18,26
194,239	3,93
194,458	51,03
194,678	42,84
194,897	8,02
195,116	-28,84
195,335	32,6
195,555	-49,32
195,774	20,31
195,993	38,74
196,212	14,17
196,432	-18,6
196,651	24,4
196,87	46,93
197,089	26,45
197,308	38,74
197,528	24,4
197,747	5,97
197,966	73,56
198,185	30,55
198,404	-0,17
198,623	-53,42
198,842	22,36
199,062	-51,37
199,281	30,55
199,5	-8,36
199,719	53,08
199,938	-14,51
200,157	22,36
200,376	14,17
200,595	89,94
200,814	12,12
201,033	-18,6
201,252	18,26
201,471	10,07
201,69	98,13
201,909	16,21
202,128	98,13
202,347	65,36
202,566	24,4
202,785	5,97
203,004	-16,55
203,223	5,97
203,442	1,88
203,661	34,64
203,879	26,45
204,098	73,56
204,317	-49,32
204,536	-0,17
204,755	-0,17
204,974	98,13
205,193	-12,46
205,411	14,17
205,63	-0,17
205,849	63,32
206,068	12,12
206,287	-24,75
206,505	30,55
206,724	104,28
206,943	3,93
207,162	34,64
207,381	-41,13
207,599	57,17
207,818	46,93
208,037	-69,8
208,255	-30,89
208,474	36,69
208,693	65,36
208,911	14,17
209,13	-30,89
209,349	16,21
209,567	5,97
209,786	61,27
210,005	-39,08
210,223	73,56
210,442	-0,17
210,661	32,6
210,879	-18,6
211,098	-10,41
211,316	65,36
211,535	-24,75
211,753	-20,65
211,972	16,21
212,191	-12,46
212,409	32,6
212,628	-14,51
212,846	28,5
213,065	16,21
213,283	42,84
213,502	46,93
213,72	12,12
213,938	28,5
214,157	20,31
214,375	38,74
214,594	63,32
214,812	-30,89
215,031	22,36
215,249	77,65
215,467	-37,03
215,686	67,41
215,904	16,21
216,122	-43,18
216,341	18,26
216,559	-49,32
216,778	38,74
216,996	30,55
217,214	-28,84
217,432	38,74
217,651	57,17
217,869	79,7
218,087	12,12
218,306	1,88
218,524	40,79
218,742	42,84
218,96	30,55
219,179	-14,51
219,397	26,45
219,615	-10,41
219,833	69,46
220,051	-53,42
220,27	26,45
220,488	-39,08
220,706	16,21
220,924	8,02
221,142	5,97
221,36	-4,27
221,578	30,55
221,796	-4,27
222,015	-24,75
222,233	75,6
222,451	51,03
222,669	12,12
222,887	12,12
223,105	22,36
223,323	-49,32
223,541	48,98
223,759	-16,55
223,977	61,27
224,195	-0,17
224,413	-6,31
224,631	22,36
224,849	34,64
225,067	63,32
225,285	20,31
225,503	-45,23
225,721	12,12
225,939	-8,36
226,157	1,88
226,375	18,26
226,592	69,46
226,81	36,69
227,028	-14,51
227,246	42,84
227,464	3,93
227,682	40,79
227,9	81,75
228,117	48,98
228,335	24,4
228,553	112,47
228,771	-6,31
228,989	-28,84
229,206	-20,65
229,424	16,21
229,642	18,26
229,86	46,93
230,077	8,02
230,295	59,22
230,513	-65,71
